"","queryName","queryId","matchName","matchId","interactionId","interactionName","resourceId","resourceName","reference","graph"
"105","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3569","Dianthus","NA","gratin:hedde_misc1"
"106","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4550","Secale cereale","NA","gratin:hedde_misc1"
"107","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:13447","Conium maculatum","NA","gratin:hedde_misc1"
"108","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3750","Malus domestica","NA","gratin:hedde_misc1"
"109","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","GBIF:7764351","Chrysanthemum maximum","NA","gratin:hedde_misc1"
"110","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3559","Chenopodium album","NA","gratin:hedde_misc1"
"111","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:146995","Chrysanthemum indicum","NA","gratin:hedde_misc1"
"112","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:46246","Delphinium","NA","gratin:hedde_misc1"
"113","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:139012","Acacia mearnsii","NA","gratin:hedde_misc1"
"114","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3904","Vicia","NA","gratin:hedde_misc1"
"115","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:53173","Betonica officinalis","NA","gratin:hedde_misc1"
"116","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:57577","Trifolium pratense","NA","gratin:hedde_misc1"
"117","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3818","Arachis hypogaea","NA","gratin:hedde_misc1"
"118","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:13422","Chrysanthemum","NA","gratin:hedde_misc1"
"119","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4081","Solanum lycopersicum","NA","gratin:hedde_misc1"
"120","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4219","Artemisia","NA","gratin:hedde_misc1"
"121","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4235","Lactuca","NA","gratin:hedde_misc1"
"122","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3483","Cannabis sativa","NA","gratin:hedde_misc1"
"123","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3821","Cajanus cajan","NA","gratin:hedde_misc1"
"124","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4509","Dactylis glomerata","NA","gratin:hedde_misc1"
"125","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:715724","Galium uliginosum","NA","gratin:hedde_misc1"
"126","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:63461","Nerium","NA","gratin:hedde_misc1"
"127","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:38790","Coptis trifolia","NA","gratin:hedde_misc1"
"128","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:70952","Medicago laciniata","NA","gratin:hedde_misc1"
"129","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:180498","Jatropha curcas","NA","gratin:hedde_misc1"
"130","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:50225","Taraxacum officinale","NA","gratin:hedde_misc1"
"131","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3501","Urtica dioica","NA","gratin:hedde_misc1"
"132","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4498","Avena sativa","NA","gratin:hedde_misc1"
"133","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:13398","Carex","NA","gratin:hedde_misc1"
"134","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:165609","Allium cardiostemon","NA","gratin:hedde_misc1"
"135","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:1655175","Agrimonia pubescens","NA","gratin:hedde_misc1"
"136","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:2802341","Scutellaria peregrina","NA","gratin:hedde_misc1"
"137","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:49855","Alchemilla vulgaris","NA","gratin:hedde_misc1"
"138","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:270110","Cochlearia officinalis","NA","gratin:hedde_misc1"
"139","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:22774","Berberis","NA","gratin:hedde_misc1"
"140","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3357","Pseudotsuga menziesii","NA","gratin:hedde_misc1"
"141","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:266078","Haplophyllum","NA","gratin:hedde_misc1"
"142","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:4530","Oryza sativa","NA","gratin:hedde_misc1"
"143","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:3754","Prunus","NA","gratin:hedde_misc1"
"144","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:759841","Alhagi persarum","NA","gratin:hedde_misc1"
"145","Phoma","NA","Phoma herbarum","c(""NCBITaxon:73001"", ""NCBI:73001"", ""https://tree.opentreeoflife.org/opentree/ottol@437937"", ""GBIF:5262297"")","RO:0002444","parasite of","NCBI:254777","Galium mollugo","NA","gratin:hedde_misc1"
"146","Beauveria","NA","Beauveria","c(""NCBITaxon:5581"", ""IF:7346"", ""https://tree.opentreeoflife.org/opentree/ottol@754083"", ""GBIF:2560584"", ""NCBI:5581"")","RO:0002444","parasite of","NCBI:6656","Arthropoda","NA","gratin:hedde_misc1"
"147","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:50207","Sonchus oleraceus","NA","gratin:hedde_misc1"
"148","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:99497","Helosciadium nodiflorum","NA","gratin:hedde_misc1"
"149","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:54703","Angelica sylvestris","NA","gratin:hedde_misc1"
"150","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:48027","Anthriscus sylvestris","NA","gratin:hedde_misc1"
"151","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:310247","Crepis paludosa","NA","gratin:hedde_misc1"
"152","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:40949","Angelica archangelica","NA","gratin:hedde_misc1"
"153","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:491174","Heracleum austriacum","NA","gratin:hedde_misc1"
"154","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:297476","Cirsium oleraceum","NA","gratin:hedde_misc1"
"155","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:176602","Galinsoga parviflora","NA","gratin:hedde_misc1"
"156","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:49743","Taraxacum","NA","gratin:hedde_misc1"
"157","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:379615","Aposeris foetida","NA","gratin:hedde_misc1"
"158","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:109101","Chaerophyllum hirsutum","NA","gratin:hedde_misc1"
"159","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:254044","Oenanthe crocata","NA","gratin:hedde_misc1"
"160","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:40919","Heracleum sphondylium","NA","gratin:hedde_misc1"
"161","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:40898","Aegopodium","NA","gratin:hedde_misc1"
"162","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:48032","Carum carvi","NA","gratin:hedde_misc1"
"163","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:54827","Berula erecta","NA","gratin:hedde_misc1"
"164","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:173702","Conopodium majus","NA","gratin:hedde_misc1"
"165","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:58659","Leontodon","NA","gratin:hedde_misc1"
"166","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:54826","Anthriscus caucalis","NA","gratin:hedde_misc1"
"167","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:313096","Lathyrus linifolius","NA","gratin:hedde_misc1"
"168","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:48026","Ammi majus","NA","gratin:hedde_misc1"
"169","Protomyces","NA","Protomyces","c(""NCBITaxon:27331"", ""IF:4387"", ""NCBI:27331"", ""GBIF:2513144"", ""https://tree.opentreeoflife.org/opentree/ottol@615478"")","RO:0002444","parasite of","NCBI:239660","Mutellina purpurea","NA","gratin:hedde_misc1"
"170","Tomentella","NA","Tomentella","c(""NCBITaxon:56494"", ""IF:18650"", ""GBIF:5237005"", ""NCBI:56494"", ""https://tree.opentreeoflife.org/opentree/ottol@86142"")","RO:0002440","symbiotically interacts with","NCBI:3688","Salicaceae","NA","gratin:hedde_misc1"
"171","Tomentella","NA","Tomentella","c(""NCBITaxon:56494"", ""IF:18650"", ""GBIF:5237005"", ""NCBI:56494"", ""https://tree.opentreeoflife.org/opentree/ottol@86142"")","RO:0002440","symbiotically interacts with","NCBI:1446380","Pinales","NA","gratin:hedde_misc1"
"172","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:3700","Brassicaceae","NA","gratin:hedde_misc1"
"173","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:3745","Rosaceae","NA","gratin:hedde_misc1"
"174","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:35493","Streptophyta","NA","gratin:hedde_misc1"
"175","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:3650","Cucurbitaceae","NA","gratin:hedde_misc1"
"176","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4070","Solanaceae","NA","gratin:hedde_misc1"
"177","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:3803","Fabaceae","NA","gratin:hedde_misc1"
"178","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4004","Linaceae","NA","gratin:hedde_misc1"
"179","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4210","Asteraceae","NA","gratin:hedde_misc1"
"180","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4027","Geraniaceae","NA","gratin:hedde_misc1"
"181","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:25692","Balsaminaceae","NA","gratin:hedde_misc1"
"182","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:3563","Amaranthaceae","NA","gratin:hedde_misc1"
"183","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4479","Poaceae","NA","gratin:hedde_misc1"
"184","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4335","Primulaceae","NA","gratin:hedde_misc1"
"185","Rhizoctonia","NA","Rhizoctonia","c(""NCBITaxon:1322061"", ""IF:9725"", ""NCBI:1322061"", ""https://tree.opentreeoflife.org/opentree/ottol@4097018"", ""GBIF:2513837"")","RO:0002444","parasite of","NCBI:4136","Lamiaceae","NA","gratin:hedde_misc1"
"186","Cladosporium","NA","Cladosporium","c(""NCBITaxon:5498"", ""IF:7681"", ""https://tree.opentreeoflife.org/opentree/ottol@984626"", ""NCBI:5498"", ""GBIF:2518208"")","RO:0002444","parasite of","NCBI:58023","Tracheophyta","NA","gratin:hedde_misc1"
"187","Lecania","NA","Lecania","c(""GBIF:1660478"", ""https://tree.opentreeoflife.org/opentree/ottol@4445174"")","RO:0002470","eats","NCBI:27439","Chrysomelidae","NA","gratin:lavigne_asilidae"
