queryName;queryId;matchName;matchId;guildId;guildName;reference;graph
Rhabdolaimidae;NA;Rhabdolaimus;"c(""NCBITaxon:452275"", ""NCBI:452275"", ""GBIF:2283127"", ""https://tree.opentreeoflife.org/opentree/ottol@893537"")";SFWO:0000061;microbivore;NA;onto:implicit
Prismatolaimidae;NA;Prismatolaimus;"c(""NCBITaxon:70238"", ""NCBI:70238"", ""GBIF:2279885"", ""https://tree.opentreeoflife.org/opentree/ottol@455831"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Prismatolaimidae;NA;Prismatolaimus;"c(""NCBITaxon:70238"", ""NCBI:70238"", ""GBIF:2279885"", ""https://tree.opentreeoflife.org/opentree/ottol@455831"")";SFWO:0000512;microphytophage;NA;onto:implicit
Prismatolaimidae;NA;Prismatolaimus;"c(""NCBITaxon:70238"", ""NCBI:70238"", ""GBIF:2279885"", ""https://tree.opentreeoflife.org/opentree/ottol@455831"")";ECOCORE:00000098;bacterivore;NA;onto:implicit
Prismatolaimidae;NA;Prismatolaimus;"c(""NCBITaxon:70238"", ""NCBI:70238"", ""GBIF:2279885"", ""https://tree.opentreeoflife.org/opentree/ottol@455831"")";SFWO:0000061;microbivore;NA;onto:implicit
Aphelenchidae;NA;Seinura;"c(""NCBITaxon:293669"", ""NCBI:293669"", ""https://tree.opentreeoflife.org/opentree/ottol@695986"", ""GBIF:2284356"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Aphelenchidae;NA;Seinura;"c(""NCBITaxon:293669"", ""NCBI:293669"", ""https://tree.opentreeoflife.org/opentree/ottol@695986"", ""GBIF:2284356"")";ECOCORE:00000088;carnivore;NA;onto:implicit
Aphelenchidae;NA;Seinura;"c(""NCBITaxon:293669"", ""NCBI:293669"", ""https://tree.opentreeoflife.org/opentree/ottol@695986"", ""GBIF:2284356"")";ECOCORE:00000089;predator;NA;onto:implicit
Aphelenchidae;NA;Seinura;"c(""NCBITaxon:293669"", ""NCBI:293669"", ""https://tree.opentreeoflife.org/opentree/ottol@695986"", ""GBIF:2284356"")";SFWO:0000019;nematophage;NA;onto:implicit
Aphelenchidae;NA;Aphelenchus;"c(""NCBITaxon:70225"", ""NCBI:70225"", ""https://tree.opentreeoflife.org/opentree/ottol@966923"", ""GBIF:2284394"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Aphelenchidae;NA;Aphelenchus;"c(""NCBITaxon:70225"", ""NCBI:70225"", ""https://tree.opentreeoflife.org/opentree/ottol@966923"", ""GBIF:2284394"")";ECOCORE:00000015;fungivore;NA;onto:implicit
Aphelenchidae;NA;Aphelenchus;"c(""NCBITaxon:70225"", ""NCBI:70225"", ""https://tree.opentreeoflife.org/opentree/ottol@966923"", ""GBIF:2284394"")";SFWO:0000512;microphytophage;NA;onto:implicit
