queryName;queryId;matchName;matchId;dietId;dietName;reference;graph
Sclerotiniaceae;NA;Redheadia;"c(""NCBITaxon:378068"", ""IF:504384"", ""NCBI:378068"", ""https://tree.opentreeoflife.org/opentree/ottol@4040495"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Haradamyces;"c(""NCBITaxon:602075"", ""IF:510789"", ""NCBI:602075"", ""https://tree.opentreeoflife.org/opentree/ottol@93415"", ""GBIF:3550263"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Sclerotiniaceae;NA;Haradamyces;"c(""NCBITaxon:602075"", ""IF:510789"", ""NCBI:602075"", ""https://tree.opentreeoflife.org/opentree/ottol@93415"", ""GBIF:3550263"")";SFWO:0000520;parasitic;NA;onto:implicit
Sclerotiniaceae;NA;Haradamyces;"c(""NCBITaxon:602075"", ""IF:510789"", ""NCBI:602075"", ""https://tree.opentreeoflife.org/opentree/ottol@93415"", ""GBIF:3550263"")";SFWO:0000527;pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Haradamyces;"c(""NCBITaxon:602075"", ""IF:510789"", ""NCBI:602075"", ""https://tree.opentreeoflife.org/opentree/ottol@93415"", ""GBIF:3550263"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Dumontinia;"c(""NCBITaxon:54677"", ""IF:1715"", ""https://tree.opentreeoflife.org/opentree/ottol@737690"", ""NCBI:54677"", ""GBIF:2583480"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Sclerotiniaceae;NA;Dumontinia;"c(""NCBITaxon:54677"", ""IF:1715"", ""https://tree.opentreeoflife.org/opentree/ottol@737690"", ""NCBI:54677"", ""GBIF:2583480"")";SFWO:0000520;parasitic;NA;onto:implicit
Sclerotiniaceae;NA;Dumontinia;"c(""NCBITaxon:54677"", ""IF:1715"", ""https://tree.opentreeoflife.org/opentree/ottol@737690"", ""NCBI:54677"", ""GBIF:2583480"")";SFWO:0000527;pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Dumontinia;"c(""NCBITaxon:54677"", ""IF:1715"", ""https://tree.opentreeoflife.org/opentree/ottol@737690"", ""NCBI:54677"", ""GBIF:2583480"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Valdensinia;"c(""NCBITaxon:54690"", ""IF:5699"", ""NCBI:54690"", ""GBIF:2583385"", ""https://tree.opentreeoflife.org/opentree/ottol@694199"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Sclerotiniaceae;NA;Valdensinia;"c(""NCBITaxon:54690"", ""IF:5699"", ""NCBI:54690"", ""GBIF:2583385"", ""https://tree.opentreeoflife.org/opentree/ottol@694199"")";SFWO:0000520;parasitic;NA;onto:implicit
Sclerotiniaceae;NA;Valdensinia;"c(""NCBITaxon:54690"", ""IF:5699"", ""NCBI:54690"", ""GBIF:2583385"", ""https://tree.opentreeoflife.org/opentree/ottol@694199"")";SFWO:0000527;pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Valdensinia;"c(""NCBITaxon:54690"", ""IF:5699"", ""NCBI:54690"", ""GBIF:2583385"", ""https://tree.opentreeoflife.org/opentree/ottol@694199"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Ovulinia;"c(""NCBITaxon:66099"", ""IF:3660"", ""NCBI:66099"", ""https://tree.opentreeoflife.org/opentree/ottol@787636"", ""GBIF:2583291"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Sclerotiniaceae;NA;Ovulinia;"c(""NCBITaxon:66099"", ""IF:3660"", ""NCBI:66099"", ""https://tree.opentreeoflife.org/opentree/ottol@787636"", ""GBIF:2583291"")";SFWO:0000520;parasitic;NA;onto:implicit
Sclerotiniaceae;NA;Ovulinia;"c(""NCBITaxon:66099"", ""IF:3660"", ""NCBI:66099"", ""https://tree.opentreeoflife.org/opentree/ottol@787636"", ""GBIF:2583291"")";SFWO:0000527;pathogenic;NA;onto:implicit
Sclerotiniaceae;NA;Ovulinia;"c(""NCBITaxon:66099"", ""IF:3660"", ""NCBI:66099"", ""https://tree.opentreeoflife.org/opentree/ottol@787636"", ""GBIF:2583291"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Morosphaeriaceae;NA;Clypeoloculus;"c(""NCBITaxon:1898421"", ""IF:811318"", ""NCBI:1898421"", ""GBIF:9701589"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Morosphaeriaceae;NA;Acrocalymma;"c(""NCBITaxon:1319578"", ""IF:11008"", ""GBIF:2615649"", ""NCBI:1319578"", ""https://tree.opentreeoflife.org/opentree/ottol@4079437"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Morosphaeriaceae;NA;Neohelicascus;"c(""NCBITaxon:2803198"", ""IF:557807"", ""NCBI:2803198"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Morosphaeriaceae;NA;Aquilomyces;"c(""NCBITaxon:1621982"", ""IF:810756"", ""NCBI:1621982"", ""GBIF:7653835"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Morosphaeriaceae;NA;Helicascus;"c(""NCBITaxon:85913"", ""IF:2255"", ""NCBI:85913"", ""GBIF:3535019"", ""https://tree.opentreeoflife.org/opentree/ottol@708148"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Morosphaeriaceae;NA;Morosphaeria;"c(""NCBITaxon:715500"", ""IF:515954"", ""GBIF:5893883"", ""NCBI:715500"", ""https://tree.opentreeoflife.org/opentree/ottol@1045352"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Morosphaeriaceae;NA;Aquihelicascus;"c(""NCBITaxon:2803197"", ""IF:557806"", ""NCBI:2803197"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Rhizopodaceae;NA;Sporodiniella;"c(""NCBITaxon:101116"", ""IF:20547"", ""https://tree.opentreeoflife.org/opentree/ottol@965267"", ""GBIF:2558467"", ""NCBI:101116"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Rhizopodaceae;NA;Syzygites;"c(""NCBITaxon:101118"", ""IF:20561"", ""GBIF:2558543"", ""https://tree.opentreeoflife.org/opentree/ottol@1076150"", ""NCBI:101118"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Rhizopodaceae;NA;Syzygites;"c(""NCBITaxon:101118"", ""IF:20561"", ""GBIF:2558543"", ""https://tree.opentreeoflife.org/opentree/ottol@1076150"", ""NCBI:101118"")";SFWO:0000520;parasitic;NA;onto:implicit
Rhizopodaceae;NA;Syzygites;"c(""NCBITaxon:101118"", ""IF:20561"", ""GBIF:2558543"", ""https://tree.opentreeoflife.org/opentree/ottol@1076150"", ""NCBI:101118"")";SFWO:0000523;mycoparasitic;NA;onto:implicit
Rhizopodaceae;NA;Rhizopus;"c(""NCBITaxon:4842"", ""IF:20487"", ""https://tree.opentreeoflife.org/opentree/ottol@363301"", ""NCBI:4842"", ""GBIF:2558384"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Hydnocystis;"c(""NCBITaxon:1032685"", ""IF:2400"", ""GBIF:2593232"", ""https://tree.opentreeoflife.org/opentree/ottol@804912"", ""NCBI:1032685"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Scutellinia;"c(""NCBITaxon:47208"", ""IF:4973"", ""https://tree.opentreeoflife.org/opentree/ottol@285201"", ""NCBI:47208"", ""GBIF:2586663"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Jafnea;"c(""NCBITaxon:352955"", ""IF:2524"", ""GBIF:3496429"", ""https://tree.opentreeoflife.org/opentree/ottol@369622"", ""NCBI:352955"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Sphaerosporium;"c(""NCBITaxon:1158109"", ""IF:9993"", ""https://tree.opentreeoflife.org/opentree/ottol@154240"", ""NCBI:1158109"", ""GBIF:2592143"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Tricharina;"c(""NCBITaxon:43430"", ""IF:5543"", ""https://tree.opentreeoflife.org/opentree/ottol@163546"", ""NCBI:43430"", ""GBIF:2594555"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Ascorhizoctonia;"c(""NCBITaxon:1206153"", ""IF:11003"", ""NCBI:1206153"", ""GBIF:2594535"", ""https://tree.opentreeoflife.org/opentree/ottol@1013505"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Cheilymenia;"c(""NCBITaxon:47188"", ""IF:990"", ""https://tree.opentreeoflife.org/opentree/ottol@5345138"", ""NCBI:47188"", ""GBIF:2580622"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Boubovia;"c(""NCBITaxon:352957"", ""IF:640"", ""https://tree.opentreeoflife.org/opentree/ottol@369620"", ""GBIF:2593308"", ""NCBI:352957"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Lasiobolidium;"c(""NCBITaxon:336781"", ""IF:2648"", ""https://tree.opentreeoflife.org/opentree/ottol@920408"", ""GBIF:2594067"", ""NCBI:336781"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Ramsbottomia;"c(""NCBITaxon:352934"", ""IF:4653"", ""https://tree.opentreeoflife.org/opentree/ottol@419632"", ""NCBI:352934"", ""GBIF:2594306"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Spooneromyces;"c(""NCBITaxon:352930"", ""IF:25386"", ""NCBI:352930"", ""GBIF:2593551"", ""https://tree.opentreeoflife.org/opentree/ottol@419628"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Micronematobotrys;"c(""NCBITaxon:1344022"", ""IF:543256"", ""GBIF:7388490"", ""https://tree.opentreeoflife.org/opentree/ottol@4931173"", ""NCBI:1344022"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Aleuria;"c(""NCBITaxon:5187"", ""IF:119"", ""NCBI:5187"", ""GBIF:2581719"", ""https://tree.opentreeoflife.org/opentree/ottol@622666"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Paratricharina;"c(""NCBITaxon:1810666"", ""IF:812169"", ""GBIF:8219818"", ""NCBI:1810666"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Pseudoboubovia;"c(""NCBITaxon:1723731"", ""IF:811997"", ""NCBI:1723731"", ""GBIF:7599804"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Byssonectria;"c(""NCBITaxon:269385"", ""IF:707"", ""GBIF:2560852"", ""NCBI:269385"", ""https://tree.opentreeoflife.org/opentree/ottol@136731"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Lotinia;"c(""NCBITaxon:1773490"", ""IF:814887"", ""GBIF:7885612"", ""NCBI:1773490"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Acervus;"c(""NCBITaxon:352880"", ""IF:34"", ""https://tree.opentreeoflife.org/opentree/ottol@363495"", ""NCBI:352880"", ""GBIF:2594529"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Desertella;"c(""NCBITaxon:1696536"", ""IF:7962"", ""GBIF:2591784"", ""NCBI:1696536"", ""https://tree.opentreeoflife.org/opentree/ottol@4094749"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Smardaea;"c(""NCBITaxon:173111"", ""IF:5044"", ""NCBI:173111"", ""GBIF:7258174"", ""https://tree.opentreeoflife.org/opentree/ottol@35639"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Paurocotylis;"c(""NCBITaxon:47200"", ""IF:3776"", ""NCBI:47200"", ""https://tree.opentreeoflife.org/opentree/ottol@602200"", ""GBIF:2560377"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Densocarpa;"c(""NCBITaxon:1968700"", ""IF:1460"", ""NCBI:1968700"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Psammina;"c(""NCBITaxon:1852245"", ""NCBITaxon:2074144"", ""IF:9544"", ""NCBI:1852245"", ""https://tree.opentreeoflife.org/opentree/ottol@4088246"", ""GBIF:7432165"", ""NCBI:2074144"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pyronemataceae;NA;Psammina;"c(""NCBITaxon:1852245"", ""NCBITaxon:2074144"", ""IF:9544"", ""NCBI:1852245"", ""https://tree.opentreeoflife.org/opentree/ottol@4088246"", ""GBIF:7432165"", ""NCBI:2074144"")";SFWO:0000520;parasitic;NA;onto:implicit
Pyronemataceae;NA;Psammina;"c(""NCBITaxon:1852245"", ""NCBITaxon:2074144"", ""IF:9544"", ""NCBI:1852245"", ""https://tree.opentreeoflife.org/opentree/ottol@4088246"", ""GBIF:7432165"", ""NCBI:2074144"")";SFWO:0000524;lichen-parasitic;NA;onto:implicit
Pyronemataceae;NA;Psammina <forams>;NCBITaxon:1852245;SFWO:0000489;symbiotrophic;NA;onto:implicit
Pyronemataceae;NA;Psammina <forams>;NCBITaxon:1852245;SFWO:0000520;parasitic;NA;onto:implicit
Pyronemataceae;NA;Psammina <forams>;NCBITaxon:1852245;SFWO:0000524;lichen-parasitic;NA;onto:implicit
Pyronemataceae;NA;Pseudombrophila;"c(""NCBITaxon:336780"", ""IF:4454"", ""NCBI:336780"", ""https://tree.opentreeoflife.org/opentree/ottol@886421"", ""GBIF:2581720"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Geopyxis;"c(""NCBITaxon:49968"", ""IF:2053"", ""https://tree.opentreeoflife.org/opentree/ottol@533526"", ""NCBI:49968"", ""GBIF:2581684"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Cupulina;"c(""NCBITaxon:2012496"", ""IF:811627"", ""NCBI:2012496"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Pseudaleuria;"c(""NCBITaxon:352949"", ""IF:25205"", ""NCBI:352949"", ""GBIF:2593524"", ""https://tree.opentreeoflife.org/opentree/ottol@894639"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Anthracobia;"c(""NCBITaxon:265075"", ""IF:228"", ""NCBI:265075"", ""GBIF:2594487"", ""https://tree.opentreeoflife.org/opentree/ottol@646872"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Hoffmannoscypha;"c(""NCBITaxon:2071651"", ""IF:561770"", ""NCBI:2071651"", ""https://tree.opentreeoflife.org/opentree/ottol@5298542"", ""GBIF:8019176"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Psammina <ascomycete fungi>;NCBITaxon:2074144;SFWO:0000489;symbiotrophic;NA;onto:implicit
Pyronemataceae;NA;Psammina <ascomycete fungi>;NCBITaxon:2074144;SFWO:0000520;parasitic;NA;onto:implicit
Pyronemataceae;NA;Psammina <ascomycete fungi>;NCBITaxon:2074144;SFWO:0000524;lichen-parasitic;NA;onto:implicit
Pyronemataceae;NA;Planamyces;"c(""NCBITaxon:2093517"", ""IF:823383"", ""NCBI:2093517"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Lasiocupulina;"c(""NCBITaxon:2665987"", ""IF:828903"", ""NCBI:2665987"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Chaetothiersia;"c(""NCBITaxon:2568008"", ""IF:510433"", ""https://tree.opentreeoflife.org/opentree/ottol@4084091"", ""NCBI:2568008"", ""GBIF:2594049"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Warcupia;"c(""NCBITaxon:352928"", ""IF:10431"", ""NCBI:352928"", ""GBIF:2593569"", ""https://tree.opentreeoflife.org/opentree/ottol@945454"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Pyronema;"c(""NCBITaxon:47204"", ""IF:4624"", ""NCBI:47204"", ""https://tree.opentreeoflife.org/opentree/ottol@833546"", ""GBIF:2593557"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Heydenia;"c(""NCBITaxon:931642"", ""NCBITaxon:2868865"", ""IF:8531"", ""NCBI:931642"", ""NCBI:2868865"", ""https://tree.opentreeoflife.org/opentree/ottol@753461"", ""GBIF:3229362"")";SFWO:0000479;detritivorous;NA;onto:implicit
Pyronemataceae;NA;Heydenia;"c(""NCBITaxon:931642"", ""NCBITaxon:2868865"", ""IF:8531"", ""NCBI:931642"", ""NCBI:2868865"", ""https://tree.opentreeoflife.org/opentree/ottol@753461"", ""GBIF:3229362"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Heydenia;"c(""NCBITaxon:931642"", ""NCBITaxon:2868865"", ""IF:8531"", ""NCBI:931642"", ""NCBI:2868865"", ""https://tree.opentreeoflife.org/opentree/ottol@753461"", ""GBIF:3229362"")";SFWO:0000500;phytosaprophagous;NA;onto:implicit
Pyronemataceae;NA;Heydenia <ascomycete fungi>;NCBITaxon:931642;SFWO:0000479;detritivorous;NA;onto:implicit
Pyronemataceae;NA;Heydenia <ascomycete fungi>;NCBITaxon:931642;SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Heydenia <ascomycete fungi>;NCBITaxon:931642;SFWO:0000500;phytosaprophagous;NA;onto:implicit
Pyronemataceae;NA;Lazuardia;"c(""NCBITaxon:352952"", ""IF:25185"", ""https://tree.opentreeoflife.org/opentree/ottol@369616"", ""NCBI:352952"", ""GBIF:2594283"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Trichophaeopsis;"c(""NCBITaxon:47214"", ""IF:5575"", ""NCBI:47214"", ""https://tree.opentreeoflife.org/opentree/ottol@478538"", ""GBIF:2594517"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Melastiza;"c(""NCBITaxon:269389"", ""IF:3097"", ""https://tree.opentreeoflife.org/opentree/ottol@756159"", ""NCBI:269389"", ""GBIF:2593966"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Arpinia;"c(""NCBITaxon:352958"", ""IF:315"", ""https://tree.opentreeoflife.org/opentree/ottol@369610"", ""NCBI:352958"", ""GBIF:3497145"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Leucoscypha;"c(""NCBITaxon:80272"", ""IF:2834"", ""https://tree.opentreeoflife.org/opentree/ottol@733740"", ""GBIF:2593586"", ""NCBI:80272"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Pyropyxis;"c(""NCBITaxon:352935"", ""IF:25844"", ""GBIF:2594082"", ""https://tree.opentreeoflife.org/opentree/ottol@419633"", ""NCBI:352935"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pyronemataceae;NA;Pyropyxis;"c(""NCBITaxon:352935"", ""IF:25844"", ""GBIF:2594082"", ""https://tree.opentreeoflife.org/opentree/ottol@419633"", ""NCBI:352935"")";SFWO:0000520;parasitic;NA;onto:implicit
Pyronemataceae;NA;Pyropyxis;"c(""NCBITaxon:352935"", ""IF:25844"", ""GBIF:2594082"", ""https://tree.opentreeoflife.org/opentree/ottol@419633"", ""NCBI:352935"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pyronemataceae;NA;Pyropyxis;"c(""NCBITaxon:352935"", ""IF:25844"", ""GBIF:2594082"", ""https://tree.opentreeoflife.org/opentree/ottol@419633"", ""NCBI:352935"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pyronemataceae;NA;Heydenia <wasps, ants & bees>;NCBITaxon:2868865;SFWO:0000479;detritivorous;NA;onto:implicit
Pyronemataceae;NA;Heydenia <wasps, ants & bees>;NCBITaxon:2868865;SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Heydenia <wasps, ants & bees>;NCBITaxon:2868865;SFWO:0000500;phytosaprophagous;NA;onto:implicit
Pyronemataceae;NA;Sphaeridium scarabaeoides;"c(""NCBITaxon:295564"", ""NCBI:295564"", ""GBIF:1034329"", ""https://tree.opentreeoflife.org/opentree/ottol@129518"")";SFWO:0000484;herbivorous;NA;onto:implicit
Pyronemataceae;NA;Sphaeridium scarabaeoides;"c(""NCBITaxon:295564"", ""NCBI:295564"", ""GBIF:1034329"", ""https://tree.opentreeoflife.org/opentree/ottol@129518"")";SFWO:0000479;detritivorous;NA;onto:implicit
Pyronemataceae;NA;Rhodotarzetta;"c(""NCBITaxon:352932"", ""IF:4718"", ""GBIF:2593516"", ""NCBI:352932"", ""https://tree.opentreeoflife.org/opentree/ottol@419630"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Diehliomyces;"c(""NCBITaxon:305894"", ""IF:1567"", ""NCBI:305894"", ""GBIF:2593305"", ""https://tree.opentreeoflife.org/opentree/ottol@548399"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Orbicula;"c(""NCBITaxon:336779"", ""IF:3625"", ""NCBI:336779"", ""https://tree.opentreeoflife.org/opentree/ottol@210769"", ""GBIF:2569635"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Miladina;"c(""NCBITaxon:352951"", ""IF:3210"", ""https://tree.opentreeoflife.org/opentree/ottol@21832"", ""NCBI:352951"", ""GBIF:2594051"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Chalazion;"c(""NCBITaxon:80250"", ""IF:981"", ""GBIF:2594343"", ""https://tree.opentreeoflife.org/opentree/ottol@794825"", ""NCBI:80250"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pyronemataceae;NA;Sphaeridium lunatum;"c(""NCBITaxon:878990"", ""NCBI:878990"", ""https://tree.opentreeoflife.org/opentree/ottol@931891"", ""GBIF:1034332"")";SFWO:0000484;herbivorous;NA;onto:implicit
Pyronemataceae;NA;Sphaeridium lunatum;"c(""NCBITaxon:878990"", ""NCBI:878990"", ""https://tree.opentreeoflife.org/opentree/ottol@931891"", ""GBIF:1034332"")";SFWO:0000479;detritivorous;NA;onto:implicit
Pyronemataceae;NA;Monascella;"c(""NCBITaxon:89419"", ""IF:25057"", ""NCBI:89419"", ""https://tree.opentreeoflife.org/opentree/ottol@67979"", ""GBIF:2594002"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Aquapeziza;"c(""NCBITaxon:1365210"", ""IF:561613"", ""https://tree.opentreeoflife.org/opentree/ottol@5221659"", ""GBIF:7504765"", ""NCBI:1365210"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Kalaharituber;"c(""NCBITaxon:502117"", ""IF:28933"", ""NCBI:502117"", ""https://tree.opentreeoflife.org/opentree/ottol@1059836"", ""GBIF:2595071"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Iodowynnea;"c(""NCBITaxon:173105"", ""IF:27689"", ""NCBI:173105"", ""GBIF:2595455"", ""https://tree.opentreeoflife.org/opentree/ottol@608805"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Boudiera;"c(""NCBITaxon:47184"", ""IF:641"", ""NCBI:47184"", ""GBIF:2594065"", ""https://tree.opentreeoflife.org/opentree/ottol@16905"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Pachyella;"c(""NCBITaxon:44111"", ""IF:3668"", ""https://tree.opentreeoflife.org/opentree/ottol@5298809"", ""GBIF:2595013"", ""NCBI:44111"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Oedocephalum;"c(""NCBITaxon:327744"", ""IF:9138"", ""https://tree.opentreeoflife.org/opentree/ottol@5344716"", ""NCBI:327744"", ""GBIF:2551866"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Adelphella;"c(""NCBITaxon:2219169"", ""IF:539188"", ""https://tree.opentreeoflife.org/opentree/ottol@4084754"", ""NCBI:2219169"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Sarcopeziza;"c(""NCBITaxon:2340724"", ""IF:827573"", ""NCBI:2340724"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Antrelloides;"c(""NCBITaxon:2724136"", ""IF:825520"", ""NCBI:2724136"", ""GBIF:10813220"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Mattirolomyces;"c(""NCBITaxon:665167"", ""IF:3026"", ""NCBI:665167"", ""https://tree.opentreeoflife.org/opentree/ottol@797663"", ""GBIF:3274992"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Iodophanus;"c(""NCBITaxon:47196"", ""IF:2497"", ""https://tree.opentreeoflife.org/opentree/ottol@537738"", ""NCBI:47196"", ""GBIF:2595139"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pezizaceae;NA;Hapsidomyces;"c(""NCBITaxon:269393"", ""IF:25643"", ""GBIF:2595453"", ""NCBI:269393"", ""https://tree.opentreeoflife.org/opentree/ottol@181984"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Conocybe;"c(""NCBITaxon:71669"", ""IF:17357"", ""https://tree.opentreeoflife.org/opentree/ottol@887970"", ""NCBI:71669"", ""GBIF:2529714"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Pholiotina;"c(""NCBITaxon:181871"", ""IF:18265"", ""NCBI:181871"", ""GBIF:2529710"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Galerella;"c(""NCBITaxon:55051"", ""NCBITaxon:1286182"", ""IF:17630"", ""https://tree.opentreeoflife.org/opentree/ottol@750430"", ""GBIF:2529621"", ""NCBI:55051"", ""NCBI:1286182"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Galerella;"c(""NCBITaxon:55051"", ""NCBITaxon:1286182"", ""IF:17630"", ""https://tree.opentreeoflife.org/opentree/ottol@750430"", ""GBIF:2529621"", ""NCBI:55051"", ""NCBI:1286182"")";SFWO:0000480;geophagous;NA;onto:implicit
Bolbitiaceae;NA;Galerella <carnivores>;NCBITaxon:55051;SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Galerella <carnivores>;NCBITaxon:55051;SFWO:0000480;geophagous;NA;onto:implicit
Bolbitiaceae;NA;Bolbitius;"c(""NCBITaxon:34438"", ""IF:17164"", ""https://tree.opentreeoflife.org/opentree/ottol@484258"", ""GBIF:2529626"", ""NCBI:34438"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Galerella <basidiomycete fungi>;NCBITaxon:1286182;SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Galerella <basidiomycete fungi>;NCBITaxon:1286182;SFWO:0000480;geophagous;NA;onto:implicit
Bolbitiaceae;NA;Cyclocybe;"c(""NCBITaxon:1593263"", ""IF:17424"", ""NCBI:1593263"", ""GBIF:7243095"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Bolbitiaceae;NA;Tympanella;"c(""NCBITaxon:1987042"", ""IF:18703"", ""NCBI:1987042"", ""GBIF:2529996"", ""https://tree.opentreeoflife.org/opentree/ottol@3818653"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Neodevriesiaceae;NA;Neodevriesia;"c(""NCBITaxon:1508290"", ""IF:807768"", ""GBIF:8038175"", ""NCBI:1508290"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
