"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Blennocampinae","Metazoa","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","unassigned","unassigned","macrofauna_aerial"
"Bombus pascuorum","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus pascuorum","macrofauna_aerial"
"Brachinus","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Brachinus","unassigned","macrofauna_aerial"
"Braconidae","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","unassigned","unassigned","macrofauna_aerial"
"Bruchinae","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","unassigned","unassigned","macrofauna_aerial"
"Buprestidae","Metazoa","Arthropoda","Insecta","Coleoptera","Buprestidae","unassigned","unassigned","macrofauna_aerial"
"Calameuta","Metazoa","Arthropoda","Insecta","Hymenoptera","Cephidae","Calameuta","unassigned","macrofauna_aerial"
"Carcharodus alceae","Metazoa","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Carcharodus","Carcharodus alceae","macrofauna_aerial"
"Carpocoris mediterraneus atlanticus","Metazoa","Arthropoda","Insecta","Hemiptera","Pentatomidae","Carpocoris","Carpocoris mediterraneus","macrofauna_aerial"
"Carpophilus","Metazoa","Arthropoda","Insecta","Coleoptera","Nitidulidae","Carpophilus","unassigned","macrofauna_aerial"
"Cephus","Metazoa","Arthropoda","Insecta","Hymenoptera","Cephidae","Cephus","unassigned","macrofauna_aerial"
"Cephus pygmeus","Metazoa","Arthropoda","Insecta","Hymenoptera","Cephidae","Cephus","Cephus pygmeus","macrofauna_aerial"
"Ceraphronidae","Metazoa","Arthropoda","Insecta","Hymenoptera","Ceraphronidae","unassigned","unassigned","macrofauna_aerial"
"Ceraphronoidea","Metazoa","Arthropoda","Insecta","Hymenoptera","unassigned","unassigned","unassigned","macrofauna_aerial"
"Ceutorhynchinae","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","unassigned","unassigned","macrofauna_aerial"
"Ceutorhynchini","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","unassigned","unassigned","macrofauna_aerial"
"Ceutorhynchus","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Ceutorhynchus","unassigned","macrofauna_aerial"
"Ceutorhynchus pallidactylus","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Ceutorhynchus","Ceutorhynchus pallidactylus","macrofauna_aerial"
"Chaetocnema","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Chaetocnema","unassigned","macrofauna_aerial"
"Chalcidoidea","Metazoa","Arthropoda","Insecta","Hymenoptera","unassigned","unassigned","unassigned","macrofauna_aerial"
"Charipinae","Metazoa","Arthropoda","Insecta","Hymenoptera","Figitidae","unassigned","unassigned","macrofauna_aerial"
"Chrysididae","Metazoa","Arthropoda","Insecta","Hymenoptera","Chrysididae","unassigned","unassigned","macrofauna_aerial"
"Chrysotoxum","Metazoa","Arthropoda","Insecta","Diptera","Syrphidae","Chrysotoxum","unassigned","macrofauna_aerial"
"Chrysura","Metazoa","Arthropoda","Insecta","Hymenoptera","Chrysididae","Chrysura","unassigned","macrofauna_aerial"
"Chrysura refulgens","Metazoa","Arthropoda","Insecta","Hymenoptera","Chrysididae","Chrysura","Chrysura refulgens","macrofauna_aerial"
"Cicadellidae","Metazoa","Arthropoda","Insecta","Hemiptera","Cicadellidae","unassigned","unassigned","macrofauna_aerial"
"Cladius","Metazoa","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Cladius","unassigned","macrofauna_aerial"
"Closterotomus","Metazoa","Arthropoda","Insecta","Hemiptera","Miridae","Closterotomus","unassigned","macrofauna_aerial"
"Coccinella septempunctata","Metazoa","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata","macrofauna_aerial"
"Coccinellidae","Metazoa","Arthropoda","Insecta","Coleoptera","Coccinellidae","unassigned","unassigned","macrofauna_aerial"
"Coleoptera","Metazoa","Arthropoda","Insecta","Coleoptera","unassigned","unassigned","unassigned","macrofauna_aerial"
"Colletidae","Metazoa","Arthropoda","Insecta","Hymenoptera","Colletidae","unassigned","unassigned","macrofauna_aerial"
"Conostigmus","Metazoa","Arthropoda","Insecta","Hymenoptera","Megaspilidae","Conostigmus","unassigned","macrofauna_aerial"
"Coranus","Metazoa","Arthropoda","Insecta","Hemiptera","Reduviidae","Coranus","unassigned","macrofauna_aerial"
"Cryptocephalus rugicollis","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Cryptocephalus","Cryptocephalus rugicollis","macrofauna_aerial"
"Cryptophagidae","Metazoa","Arthropoda","Insecta","Coleoptera","Cryptophagidae","unassigned","unassigned","macrofauna_aerial"
"Curculionoidea","Metazoa","Arthropoda","Insecta","Coleoptera","unassigned","unassigned","unassigned","macrofauna_aerial"
"Cynipoidea","Metazoa","Arthropoda","Insecta","Hymenoptera","unassigned","unassigned","unassigned","macrofauna_aerial"
"Cyrtogaster","Metazoa","Arthropoda","Insecta","Hymenoptera","Pteromalidae","Cyrtogaster","unassigned","macrofauna_aerial"
"Cyrtogaster vulgaris","Metazoa","Arthropoda","Insecta","Hymenoptera","Pteromalidae","Cyrtogaster","Cyrtogaster vulgaris","macrofauna_aerial"
"Dasytes terminalis","Metazoa","Arthropoda","Insecta","Coleoptera","Melyridae","Dasytes","Dasytes terminalis","macrofauna_aerial"
"Deltocephalinae","Metazoa","Arthropoda","Insecta","Hemiptera","Cicadellidae","unassigned","unassigned","macrofauna_aerial"
"Deraeocoris","Metazoa","Arthropoda","Insecta","Hemiptera","Miridae","Deraeocoris","unassigned","macrofauna_aerial"
"Dermestes laniarius","Metazoa","Arthropoda","Insecta","Coleoptera","Dermestidae","Dermestes","Dermestes laniarius","macrofauna_aerial"
"Diapriinae","Metazoa","Arthropoda","Insecta","Hymenoptera","Diapriidae","unassigned","unassigned","macrofauna_aerial"
"Diglyphus","Metazoa","Arthropoda","Insecta","Hymenoptera","Eulophidae","Diglyphus","unassigned","macrofauna_aerial"
"Diglyphus isaea","Metazoa","Arthropoda","Insecta","Hymenoptera","Eulophidae","Diglyphus","Diglyphus isaea","macrofauna_aerial"
"Diplazon","Metazoa","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diplazon","unassigned","macrofauna_aerial"
"Diptera","Metazoa","Arthropoda","Insecta","Diptera","unassigned","unassigned","unassigned","macrofauna_aerial"
"Dolerus gonager","Metazoa","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Dolerus","Dolerus gonager","macrofauna_aerial"
"Dolichosoma lineare","Metazoa","Arthropoda","Insecta","Coleoptera","Melyridae","Dolichosoma","Dolichosoma lineare","macrofauna_aerial"
"Elateridae","Metazoa","Arthropoda","Insecta","Coleoptera","Elateridae","unassigned","unassigned","macrofauna_aerial"
"Encyrtidae","Metazoa","Arthropoda","Insecta","Hymenoptera","Encyrtidae","unassigned","unassigned","macrofauna_aerial"
"Episyrphus balteatus","Metazoa","Arthropoda","Insecta","Diptera","Syrphidae","Episyrphus","Episyrphus balteatus","macrofauna_aerial"
"Eristalis","Metazoa","Arthropoda","Insecta","Diptera","Syrphidae","Eristalis","unassigned","macrofauna_aerial"
"Eucerini","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","unassigned","unassigned","macrofauna_aerial"
