"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Carabidae",NA,"Trechus quadristriatus","c(""NCBITaxon:372538"", ""NCBI:372538"", ""https://tree.opentreeoflife.org/opentree/ottol@866920"", ""GBIF:4476667"")","ECOCORE:00000088","carnivore",NA,"gratin:gossner_arthropoda","family","macrofauna_foliar"
"Carabidae",NA,"Calathus rotundicollis","c(""NCBITaxon:412099"", ""NCBI:412099"", ""https://tree.opentreeoflife.org/opentree/ottol@743473"", ""GBIF:5755451"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus rotundicollis","c(""NCBITaxon:412099"", ""NCBI:412099"", ""https://tree.opentreeoflife.org/opentree/ottol@743473"", ""GBIF:5755451"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus circumseptus","c(""NCBITaxon:412100"", ""NCBI:412100"", ""GBIF:5755442"", ""https://tree.opentreeoflife.org/opentree/ottol@1041634"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus circumseptus","c(""NCBITaxon:412100"", ""NCBI:412100"", ""GBIF:5755442"", ""https://tree.opentreeoflife.org/opentree/ottol@1041634"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus erratus","c(""NCBITaxon:412107"", ""NCBI:412107"", ""https://tree.opentreeoflife.org/opentree/ottol@1041647"", ""GBIF:5755296"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus erratus","c(""NCBITaxon:412107"", ""NCBI:412107"", ""https://tree.opentreeoflife.org/opentree/ottol@1041647"", ""GBIF:5755296"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus erratus","c(""NCBITaxon:412107"", ""NCBI:412107"", ""https://tree.opentreeoflife.org/opentree/ottol@1041647"", ""GBIF:5755296"")","ECOCORE:00000019","herbivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus erratus","c(""NCBITaxon:412107"", ""NCBI:412107"", ""https://tree.opentreeoflife.org/opentree/ottol@1041647"", ""GBIF:5755296"")","ECOCORE:00000143","granivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus micropterus","c(""NCBITaxon:412108"", ""NCBI:412108"", ""https://tree.opentreeoflife.org/opentree/ottol@1041629"", ""GBIF:5755302"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Calathus micropterus","c(""NCBITaxon:412108"", ""NCBI:412108"", ""https://tree.opentreeoflife.org/opentree/ottol@1041629"", ""GBIF:5755302"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
