"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Cercidia prominens","NA","Cercidia prominens","c(""NCBITaxon:1659396"", ""NCBI:1659396"", ""https://tree.opentreeoflife.org/opentree/ottol@3571803"", ""GBIF:2158735"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Cercidia prominens","NA","Cercidia prominens","c(""NCBITaxon:1659396"", ""NCBI:1659396"", ""https://tree.opentreeoflife.org/opentree/ottol@3571803"", ""GBIF:2158735"")","ECOCORE:00000089","predator","NA","onto:implicit","species","macrofauna_surface"
"Cercidia prominens","NA","Cercidia prominens","c(""NCBITaxon:1659396"", ""NCBI:1659396"", ""https://tree.opentreeoflife.org/opentree/ottol@3571803"", ""GBIF:2158735"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Poecilus sericeus","NA","Poecilus sericeus","c(""NCBITaxon:2850091"", ""NCBI:2850091"", ""GBIF:7720812"", ""https://tree.opentreeoflife.org/opentree/ottol@5040064"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Poecilus sericeus","NA","Poecilus sericeus","c(""NCBITaxon:2850091"", ""NCBI:2850091"", ""GBIF:7720812"", ""https://tree.opentreeoflife.org/opentree/ottol@5040064"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Coccinella septempunctata","NA","Coccinella septempunctata","c(""NCBITaxon:41139"", ""NCBI:41139"", ""https://tree.opentreeoflife.org/opentree/ottol@343294"", ""GBIF:4990191"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Coccinella septempunctata","NA","Coccinella septempunctata","c(""NCBITaxon:41139"", ""NCBI:41139"", ""https://tree.opentreeoflife.org/opentree/ottol@343294"", ""GBIF:4990191"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Brachinus crepitans","NA","Brachinus crepitans","c(""NCBITaxon:877828"", ""NCBI:877828"", ""GBIF:4474861"", ""https://tree.opentreeoflife.org/opentree/ottol@950367"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Brachinus crepitans","NA","Brachinus crepitans","c(""NCBITaxon:877828"", ""NCBI:877828"", ""GBIF:4474861"", ""https://tree.opentreeoflife.org/opentree/ottol@950367"")","ECOCORE:00000019","herbivore","NA","onto:implicit","species","macrofauna_surface"
"Brachinus crepitans","NA","Brachinus crepitans","c(""NCBITaxon:877828"", ""NCBI:877828"", ""GBIF:4474861"", ""https://tree.opentreeoflife.org/opentree/ottol@950367"")","ECOCORE:00000143","granivore","NA","onto:implicit","species","macrofauna_surface"
