"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","ECOCORE:00000045","symbiotroph","NA","onto:implicit","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","ECOCORE:00000146","parasite","NA","gratin:fioredonno_cercozoa","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","ECOCORE:00000146","parasite","NA","gratin:giachello_protista","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","ECOCORE:00000146","parasite","NA","onto:implicit","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","SFWO:0000085","protist parasite","NA","onto:implicit","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Peregrinia clavideferens","NA","Peregrinia clavideferens","c(""NCBITaxon:981321"", ""NCBI:981321"", ""https://tree.opentreeoflife.org/opentree/ottol@149865"")","SFWO:0000512","microphytophage","NA","onto:implicit","species","protists"
