queryName;queryId;matchName;matchId;dietId;dietName;reference;graph
Formicidae;NA;Formica lemani;"c(""NCBITaxon:84560"", ""NCBI:84560"", ""https://tree.opentreeoflife.org/opentree/ottol@1083669"", ""GBIF:1314960"")";SFWO:0000515;honeydew-feeding;NA;onto:implicit
Formicidae;NA;Formica lemani;"c(""NCBITaxon:84560"", ""NCBI:84560"", ""https://tree.opentreeoflife.org/opentree/ottol@1083669"", ""GBIF:1314960"")";SFWO:0000477;carnivorous;NA;onto:implicit
Formicidae;NA;Messor barbarus;"c(""NCBITaxon:87890"", ""NCBI:87890"", ""https://tree.opentreeoflife.org/opentree/ottol@1006536"", ""GBIF:1316376"")";SFWO:0000484;herbivorous;NA;onto:implicit
Formicidae;NA;Messor barbarus;"c(""NCBITaxon:87890"", ""NCBI:87890"", ""https://tree.opentreeoflife.org/opentree/ottol@1006536"", ""GBIF:1316376"")";SFWO:0000505;granivorous;NA;onto:implicit
Formicidae;NA;Messor bouvieri;"c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")";SFWO:0000484;herbivorous;NA;onto:implicit
Formicidae;NA;Messor bouvieri;"c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")";SFWO:0000505;granivorous;NA;onto:implicit
Formicidae;NA;Messor bouvieri;"c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")";SFWO:0000479;detritivorous;NA;onto:implicit
Formicidae;NA;Messor bouvieri;"c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Formicidae;NA;Messor bouvieri;"c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")";SFWO:0000477;carnivorous;NA;onto:implicit
Formicidae;NA;Messor bouvieri;"c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")";SFWO:0000493;necrophagous;NA;onto:implicit
Formicidae;NA;Cataglyphis piliscapus;GBIF:1319619;SFWO:0000479;detritivorous;NA;onto:implicit
Formicidae;NA;Cataglyphis piliscapus;GBIF:1319619;SFWO:0000481;saprotrophic;NA;onto:implicit
Formicidae;NA;Cataglyphis piliscapus;GBIF:1319619;SFWO:0000477;carnivorous;NA;onto:implicit
Formicidae;NA;Cataglyphis piliscapus;GBIF:1319619;SFWO:0000493;necrophagous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000477;carnivorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000491;predaceous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000484;herbivorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000507;nectarivorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000482;exudativorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000479;detritivorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000483;fungivorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000485;microbivorous;NA;onto:implicit
Chloropidae;NA;Chloropidae;"c(""NCBITaxon:29032"", ""NCBI:29032"", ""https://tree.opentreeoflife.org/opentree/ottol@1008045"", ""GBIF:3344"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Latridiidae;"c(""NCBITaxon:196999"", ""NCBI:196999"", ""GBIF:7834"", ""https://tree.opentreeoflife.org/opentree/ottol@974160"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Latridiidae;"c(""NCBITaxon:196999"", ""NCBI:196999"", ""GBIF:7834"", ""https://tree.opentreeoflife.org/opentree/ottol@974160"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Latridiidae;"c(""NCBITaxon:196999"", ""NCBI:196999"", ""GBIF:7834"", ""https://tree.opentreeoflife.org/opentree/ottol@974160"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Corticaria longicornis;"c(""NCBITaxon:1501855"", ""GBIF:4450862"", ""NCBI:1501855"", ""https://tree.opentreeoflife.org/opentree/ottol@3354679"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Corticaria longicornis;"c(""NCBITaxon:1501855"", ""GBIF:4450862"", ""NCBI:1501855"", ""https://tree.opentreeoflife.org/opentree/ottol@3354679"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Corticaria longicornis;"c(""NCBITaxon:1501855"", ""GBIF:4450862"", ""NCBI:1501855"", ""https://tree.opentreeoflife.org/opentree/ottol@3354679"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Cartodere nodifer;"c(""NCBITaxon:1531406"", ""NCBI:1531406"", ""GBIF:4451126"", ""https://tree.opentreeoflife.org/opentree/ottol@827822"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Cartodere nodifer;"c(""NCBITaxon:1531406"", ""NCBI:1531406"", ""GBIF:4451126"", ""https://tree.opentreeoflife.org/opentree/ottol@827822"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Cartodere nodifer;"c(""NCBITaxon:1531406"", ""NCBI:1531406"", ""GBIF:4451126"", ""https://tree.opentreeoflife.org/opentree/ottol@827822"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Corticaria umbilicata;"c(""NCBITaxon:1553227"", ""NCBI:1553227"", ""https://tree.opentreeoflife.org/opentree/ottol@3354656"", ""GBIF:4450902"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Corticaria umbilicata;"c(""NCBITaxon:1553227"", ""NCBI:1553227"", ""https://tree.opentreeoflife.org/opentree/ottol@3354656"", ""GBIF:4450902"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Corticaria umbilicata;"c(""NCBITaxon:1553227"", ""NCBI:1553227"", ""https://tree.opentreeoflife.org/opentree/ottol@3354656"", ""GBIF:4450902"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Corticaria obscura;"c(""NCBITaxon:1587195"", ""NCBI:1587195"", ""GBIF:4450929"", ""https://tree.opentreeoflife.org/opentree/ottol@3354692"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Corticaria obscura;"c(""NCBITaxon:1587195"", ""NCBI:1587195"", ""GBIF:4450929"", ""https://tree.opentreeoflife.org/opentree/ottol@3354692"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Corticaria obscura;"c(""NCBITaxon:1587195"", ""NCBI:1587195"", ""GBIF:4450929"", ""https://tree.opentreeoflife.org/opentree/ottol@3354692"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Corticaria serrata;"c(""NCBITaxon:1587196"", ""NCBI:1587196"", ""GBIF:4450882"", ""https://tree.opentreeoflife.org/opentree/ottol@3354633"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Corticaria serrata;"c(""NCBITaxon:1587196"", ""NCBI:1587196"", ""GBIF:4450882"", ""https://tree.opentreeoflife.org/opentree/ottol@3354633"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Corticaria serrata;"c(""NCBITaxon:1587196"", ""NCBI:1587196"", ""GBIF:4450882"", ""https://tree.opentreeoflife.org/opentree/ottol@3354633"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Adistemia watsoni;"c(""NCBITaxon:1915155"", ""NCBI:1915155"", ""GBIF:4451118"", ""https://tree.opentreeoflife.org/opentree/ottol@3354753"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Adistemia watsoni;"c(""NCBITaxon:1915155"", ""NCBI:1915155"", ""GBIF:4451118"", ""https://tree.opentreeoflife.org/opentree/ottol@3354753"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Adistemia watsoni;"c(""NCBITaxon:1915155"", ""NCBI:1915155"", ""GBIF:4451118"", ""https://tree.opentreeoflife.org/opentree/ottol@3354753"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Cortinicara gibbosa;"c(""NCBITaxon:295911"", ""NCBI:295911"", ""GBIF:4450783"", ""https://tree.opentreeoflife.org/opentree/ottol@827820"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Cortinicara gibbosa;"c(""NCBITaxon:295911"", ""NCBI:295911"", ""GBIF:4450783"", ""https://tree.opentreeoflife.org/opentree/ottol@827820"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Cortinicara gibbosa;"c(""NCBITaxon:295911"", ""NCBI:295911"", ""GBIF:4450783"", ""https://tree.opentreeoflife.org/opentree/ottol@827820"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Enicmus transversus;"c(""NCBITaxon:295915"", ""NCBI:295915"", ""GBIF:4451110"", ""https://tree.opentreeoflife.org/opentree/ottol@827824"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Enicmus transversus;"c(""NCBITaxon:295915"", ""NCBI:295915"", ""GBIF:4451110"", ""https://tree.opentreeoflife.org/opentree/ottol@827824"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Enicmus transversus;"c(""NCBITaxon:295915"", ""NCBI:295915"", ""GBIF:4451110"", ""https://tree.opentreeoflife.org/opentree/ottol@827824"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Enicmus rugosus;"c(""NCBITaxon:346776"", ""NCBI:346776"", ""GBIF:4451078"", ""https://tree.opentreeoflife.org/opentree/ottol@864788"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Enicmus rugosus;"c(""NCBITaxon:346776"", ""NCBI:346776"", ""GBIF:4451078"", ""https://tree.opentreeoflife.org/opentree/ottol@864788"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Enicmus rugosus;"c(""NCBITaxon:346776"", ""NCBI:346776"", ""GBIF:4451078"", ""https://tree.opentreeoflife.org/opentree/ottol@864788"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Corticarina fuscula;"c(""NCBITaxon:347312"", ""NCBI:347312"", ""https://tree.opentreeoflife.org/opentree/ottol@438817"", ""GBIF:4450802"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Corticarina fuscula;"c(""NCBITaxon:347312"", ""NCBI:347312"", ""https://tree.opentreeoflife.org/opentree/ottol@438817"", ""GBIF:4450802"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Corticarina fuscula;"c(""NCBITaxon:347312"", ""NCBI:347312"", ""https://tree.opentreeoflife.org/opentree/ottol@438817"", ""GBIF:4450802"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Corticarina similata;"c(""NCBITaxon:347313"", ""NCBI:347313"", ""GBIF:4450809"", ""https://tree.opentreeoflife.org/opentree/ottol@438818"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Corticarina similata;"c(""NCBITaxon:347313"", ""NCBI:347313"", ""GBIF:4450809"", ""https://tree.opentreeoflife.org/opentree/ottol@438818"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Corticarina similata;"c(""NCBITaxon:347313"", ""NCBI:347313"", ""GBIF:4450809"", ""https://tree.opentreeoflife.org/opentree/ottol@438818"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Enicmus histrio;"c(""NCBITaxon:433042"", ""NCBI:433042"", ""https://tree.opentreeoflife.org/opentree/ottol@1014455"", ""GBIF:4451090"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Enicmus histrio;"c(""NCBITaxon:433042"", ""NCBI:433042"", ""https://tree.opentreeoflife.org/opentree/ottol@1014455"", ""GBIF:4451090"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Enicmus histrio;"c(""NCBITaxon:433042"", ""NCBI:433042"", ""https://tree.opentreeoflife.org/opentree/ottol@1014455"", ""GBIF:4451090"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Latridiidae;NA;Melanophthalma curticollis;"c(""NCBITaxon:433242"", ""NCBI:433242"", ""https://tree.opentreeoflife.org/opentree/ottol@769445"", ""GBIF:5878039"")";SFWO:0000483;fungivorous;NA;onto:implicit
Latridiidae;NA;Melanophthalma curticollis;"c(""NCBITaxon:433242"", ""NCBI:433242"", ""https://tree.opentreeoflife.org/opentree/ottol@769445"", ""GBIF:5878039"")";SFWO:0000485;microbivorous;NA;onto:implicit
Latridiidae;NA;Melanophthalma curticollis;"c(""NCBITaxon:433242"", ""NCBI:433242"", ""https://tree.opentreeoflife.org/opentree/ottol@769445"", ""GBIF:5878039"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Cicadellidae;NA;Macrosteles sexnotatus;"c(""NCBITaxon:1030667"", ""NCBI:1030667"", ""GBIF:4482962"", ""https://tree.opentreeoflife.org/opentree/ottol@466975"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Cicadellidae;"c(""NCBITaxon:30102"", ""NCBI:30102"", ""https://tree.opentreeoflife.org/opentree/ottol@990675"", ""GBIF:9647"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Cicadellidae;"c(""NCBITaxon:30102"", ""NCBI:30102"", ""https://tree.opentreeoflife.org/opentree/ottol@990675"", ""GBIF:9647"")";SFWO:0000483;fungivorous;NA;onto:implicit
Cicadellidae;NA;Cicadellidae;"c(""NCBITaxon:30102"", ""NCBI:30102"", ""https://tree.opentreeoflife.org/opentree/ottol@990675"", ""GBIF:9647"")";SFWO:0000485;microbivorous;NA;onto:implicit
Cicadellidae;NA;Cicadellidae;"c(""NCBITaxon:30102"", ""NCBI:30102"", ""https://tree.opentreeoflife.org/opentree/ottol@990675"", ""GBIF:9647"")";SFWO:0000513;microphytophagous;NA;onto:implicit
Cicadellidae;NA;Neoaliturus fenestratus;"c(""NCBITaxon:1240371"", ""NCBI:1240371"", ""GBIF:2048889"", ""https://tree.opentreeoflife.org/opentree/ottol@3457886"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Eupteryx atropunctata;"c(""NCBITaxon:1276742"", ""NCBI:1276742"", ""https://tree.opentreeoflife.org/opentree/ottol@830563"", ""GBIF:5985126"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Eupteryx aurata;"c(""NCBITaxon:1276743"", ""NCBI:1276743"", ""https://tree.opentreeoflife.org/opentree/ottol@553695"", ""GBIF:5985102"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Psammotettix alienus;"c(""NCBITaxon:1329925"", ""NCBI:1329925"", ""https://tree.opentreeoflife.org/opentree/ottol@4203339"", ""GBIF:4483529"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Anaceratagallia ribauti;"c(""NCBITaxon:1336440"", ""NCBI:1336440"", ""GBIF:2048600"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Euscelis incisus;"c(""NCBITaxon:1336441"", ""NCBI:1336441"", ""GBIF:8929628"", ""https://tree.opentreeoflife.org/opentree/ottol@3456874"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Eupelix cuspidata;"c(""NCBITaxon:139504"", ""NCBI:139504"", ""GBIF:2028442"", ""https://tree.opentreeoflife.org/opentree/ottol@930757"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Anoscopus serratulae;"c(""NCBITaxon:139523"", ""NCBI:139523"", ""https://tree.opentreeoflife.org/opentree/ottol@981189"", ""GBIF:2024960"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Doratura stylata;"c(""NCBITaxon:139543"", ""NCBI:139543"", ""https://tree.opentreeoflife.org/opentree/ottol@571505"", ""GBIF:4483016"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Alebra albostriella;"c(""NCBITaxon:139597"", ""NCBI:139597"", ""https://tree.opentreeoflife.org/opentree/ottol@555774"", ""GBIF:2029502"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Evacanthus interruptus;"c(""NCBITaxon:1464905"", ""NCBI:1464905"", ""https://tree.opentreeoflife.org/opentree/ottol@3460963"", ""GBIF:4483831"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Macrosteles laevis;"c(""NCBITaxon:1648277"", ""NCBI:1648277"", ""https://tree.opentreeoflife.org/opentree/ottol@3456643"", ""GBIF:2039616"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Anoscopus flavostriatus;"c(""NCBITaxon:1655856"", ""NCBI:1655856"", ""GBIF:4484084"", ""https://tree.opentreeoflife.org/opentree/ottol@3461077"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Arthaldeus pascuellus;"c(""NCBITaxon:1655869"", ""NCBI:1655869"", ""https://tree.opentreeoflife.org/opentree/ottol@4206229"", ""GBIF:4483537"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Balclutha punctata;"c(""NCBITaxon:1655874"", ""NCBI:1655874"", ""GBIF:2044166"", ""https://tree.opentreeoflife.org/opentree/ottol@3456912"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Streptanus marginatus;"c(""NCBITaxon:1656383"", ""NCBI:1656383"", ""GBIF:2047663"", ""https://tree.opentreeoflife.org/opentree/ottol@4211651"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Deltocephalus pulicaris;"c(""NCBITaxon:1656420"", ""NCBI:1656420"", ""https://tree.opentreeoflife.org/opentree/ottol@3458522"", ""GBIF:5154811"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Elymana sulphurella;"c(""NCBITaxon:1656452"", ""NCBI:1656452"", ""GBIF:2030420"", ""https://tree.opentreeoflife.org/opentree/ottol@3457536"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Psammotettix confinis;"c(""NCBITaxon:1657147"", ""NCBI:1657147"", ""https://tree.opentreeoflife.org/opentree/ottol@4203294"", ""GBIF:2043322"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Doratura homophyla;"c(""NCBITaxon:1671211"", ""NCBI:1671211"", ""https://tree.opentreeoflife.org/opentree/ottol@3458812"", ""GBIF:2033963"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Grypotes puncticollis;"c(""NCBITaxon:1671228"", ""NCBI:1671228"", ""https://tree.opentreeoflife.org/opentree/ottol@4203210"", ""GBIF:5155632"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Errastunus ocellaris;"c(""NCBITaxon:1720675"", ""NCBI:1720675"", ""https://tree.opentreeoflife.org/opentree/ottol@4214069"", ""GBIF:2026242"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Macustus grisescens;"c(""NCBITaxon:1863060"", ""NCBI:1863060"", ""https://tree.opentreeoflife.org/opentree/ottol@4206361"", ""GBIF:2039464"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Balclutha rhenana;"c(""NCBITaxon:1889763"", ""NCBI:1889763"", ""GBIF:2044135"", ""https://tree.opentreeoflife.org/opentree/ottol@3457009"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Graphocraerus ventralis;"c(""NCBITaxon:1978377"", ""NCBI:1978377"", ""https://tree.opentreeoflife.org/opentree/ottol@4213190"", ""GBIF:2049024"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Adarrus multinotatus;"c(""NCBITaxon:2049901"", ""NCBI:2049901"", ""https://tree.opentreeoflife.org/opentree/ottol@4209304"", ""GBIF:2035330"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Balclutha calamagrostis;"c(""NCBITaxon:2078674"", ""NCBI:2078674"", ""https://tree.opentreeoflife.org/opentree/ottol@3456974"", ""GBIF:2044185"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Turrutus socialis;"c(""NCBITaxon:2079096"", ""NCBI:2079096"", ""GBIF:4483700"", ""https://tree.opentreeoflife.org/opentree/ottol@4206793"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Verdanus abdominalis;"c(""NCBITaxon:2079097"", ""NCBI:2079097"", ""https://tree.opentreeoflife.org/opentree/ottol@7463389"", ""GBIF:4483583"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Eupteryx vittata;"c(""NCBITaxon:2095906"", ""NCBI:2095906"", ""GBIF:5984863"", ""https://tree.opentreeoflife.org/opentree/ottol@3459771"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Eupteryx urticae;"c(""NCBITaxon:2746507"", ""NCBI:2746507"", ""GBIF:5984911"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Rhopalopyx adumbrata;"c(""NCBITaxon:2803878"", ""NCBI:2803878"", ""GBIF:4483389"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Agallia brachyptera;"c(""NCBITaxon:2881493"", ""NCBI:2881493"", ""GBIF:4482818"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Chlorita paolii;"c(""NCBITaxon:2881700"", ""NCBI:2881700"", ""GBIF:2025246"", ""https://tree.opentreeoflife.org/opentree/ottol@4204552"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Doliotettix lunulatus;"c(""NCBITaxon:2881887"", ""NCBI:2881887"", ""GBIF:4483312"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Eupteryx calcarata;"c(""NCBITaxon:2881968"", ""NCBI:2881968"", ""GBIF:5984951"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Forcipata citrinella;"c(""NCBITaxon:2882006"", ""NCBI:2882006"", ""https://tree.opentreeoflife.org/opentree/ottol@4208252"", ""GBIF:2029658"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Hesium domino;"c(""NCBITaxon:2882098"", ""NCBI:2882098"", ""GBIF:4483189"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Macrosteles cristatus;"c(""NCBITaxon:2882286"", ""NCBI:2882286"", ""GBIF:4482949"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Macrosteles lividus;"c(""NCBITaxon:2882288"", ""NCBI:2882288"", ""GBIF:4482956"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Notus flavipennis;"c(""NCBITaxon:2882475"", ""NCBI:2882475"", ""GBIF:2048658"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Psammotettix nodosus;"c(""NCBITaxon:2882750"", ""NCBI:2882750"", ""https://tree.opentreeoflife.org/opentree/ottol@4203321"", ""GBIF:2043293"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Speudotettix subfusculus;"c(""NCBITaxon:2882850"", ""NCBI:2882850"", ""GBIF:4483306"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Streptanus aemulans;"c(""NCBITaxon:2882897"", ""NCBI:2882897"", ""GBIF:2047671"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Planaphrodes laeva;"c(""NCBITaxon:2890693"", ""GBIF:7995756"", ""https://tree.opentreeoflife.org/opentree/ottol@7871733"", ""NCBI:2890693"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Arthaldeus arenarius;"c(""NCBITaxon:2896882"", ""NCBI:2896882"", ""GBIF:2047599"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Artianus interstitialis;"c(""NCBITaxon:2896883"", ""NCBI:2896883"", ""GBIF:2047557"", ""https://tree.opentreeoflife.org/opentree/ottol@4205844"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Goniagnathus brevis;"c(""NCBITaxon:2896960"", ""NCBI:2896960"", ""https://tree.opentreeoflife.org/opentree/ottol@4203421"", ""GBIF:2042862"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Rhopalopyx vitripennis;"c(""NCBITaxon:2897067"", ""NCBI:2897067"", ""GBIF:4483380"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Kybos smaragdulus;"c(""NCBITaxon:2906288"", ""NCBI:2906288"", ""GBIF:2046590"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Cicadula persimilis;"c(""NCBITaxon:2998524"", ""NCBI:2998524"", ""GBIF:5984735"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Cicadella viridis;"c(""NCBITaxon:36150"", ""NCBI:36150"", ""https://tree.opentreeoflife.org/opentree/ottol@582674"", ""GBIF:6260393"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Empoasca vitis;"c(""NCBITaxon:436393"", ""NCBI:436393"", ""https://tree.opentreeoflife.org/opentree/ottol@144454"", ""GBIF:5985875"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Empoasca decipiens;"c(""NCBITaxon:478132"", ""NCBI:478132"", ""https://tree.opentreeoflife.org/opentree/ottol@7629"", ""GBIF:5985391"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Mocydia crocea;"c(""NCBITaxon:592556"", ""NCBI:592556"", ""GBIF:2029119"")";SFWO:0000484;herbivorous;NA;onto:implicit
Cicadellidae;NA;Athysanus argentarius;"c(""NCBITaxon:706835"", ""NCBI:706835"", ""https://tree.opentreeoflife.org/opentree/ottol@1065405"", ""GBIF:5154882"")";SFWO:0000484;herbivorous;NA;onto:implicit
