"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"16","Harpalus","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000136","frugivore","NA","onto:implicit"
"17","Harpalus","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000137","palynivore","NA","onto:implicit"
"18","Harpalus","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"19","Harpalus","NA","Harpalus attenuatus","c(""NCBITaxon:247285"", ""NCBI:247285"", ""https://tree.opentreeoflife.org/opentree/ottol@179867"", ""GBIF:5873214"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"20","Harpalus","NA","Harpalus attenuatus","c(""NCBITaxon:247285"", ""NCBI:247285"", ""https://tree.opentreeoflife.org/opentree/ottol@179867"", ""GBIF:5873214"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"21","Harpalus","NA","Harpalus attenuatus","c(""NCBITaxon:247285"", ""NCBI:247285"", ""https://tree.opentreeoflife.org/opentree/ottol@179867"", ""GBIF:5873214"")","ECOCORE:00000137","palynivore","NA","onto:implicit"
"22","Harpalus","NA","Harpalus dimidiatus","c(""NCBITaxon:247288"", ""NCBI:247288"", ""https://tree.opentreeoflife.org/opentree/ottol@1067252"", ""GBIF:5873215"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"23","Harpalus","NA","Harpalus dimidiatus","c(""NCBITaxon:247288"", ""NCBI:247288"", ""https://tree.opentreeoflife.org/opentree/ottol@1067252"", ""GBIF:5873215"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"24","Harpalus","NA","Harpalus dimidiatus","c(""NCBITaxon:247288"", ""NCBI:247288"", ""https://tree.opentreeoflife.org/opentree/ottol@1067252"", ""GBIF:5873215"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"25","Harpalus","NA","Harpalus distinguendus","c(""NCBITaxon:247290"", ""NCBI:247290"", ""https://tree.opentreeoflife.org/opentree/ottol@754010"", ""GBIF:5873223"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"26","Harpalus","NA","Harpalus distinguendus","c(""NCBITaxon:247290"", ""NCBI:247290"", ""https://tree.opentreeoflife.org/opentree/ottol@754010"", ""GBIF:5873223"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"27","Harpalus","NA","Harpalus distinguendus","c(""NCBITaxon:247290"", ""NCBI:247290"", ""https://tree.opentreeoflife.org/opentree/ottol@754010"", ""GBIF:5873223"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"28","Harpalus","NA","Harpalus distinguendus","c(""NCBITaxon:247290"", ""NCBI:247290"", ""https://tree.opentreeoflife.org/opentree/ottol@754010"", ""GBIF:5873223"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"29","Harpalus","NA","Harpalus rubripes","c(""NCBITaxon:247297"", ""NCBI:247297"", ""GBIF:5873218"", ""https://tree.opentreeoflife.org/opentree/ottol@754017"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"30","Harpalus","NA","Harpalus rubripes","c(""NCBITaxon:247297"", ""NCBI:247297"", ""GBIF:5873218"", ""https://tree.opentreeoflife.org/opentree/ottol@754017"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"31","Harpalus","NA","Harpalus rubripes","c(""NCBITaxon:247297"", ""NCBI:247297"", ""GBIF:5873218"", ""https://tree.opentreeoflife.org/opentree/ottol@754017"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"32","Harpalus","NA","Harpalus rubripes","c(""NCBITaxon:247297"", ""NCBI:247297"", ""GBIF:5873218"", ""https://tree.opentreeoflife.org/opentree/ottol@754017"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"33","Harpalus","NA","Harpalus smaragdinus","c(""NCBITaxon:927778"", ""NCBI:927778"", ""GBIF:6097923"", ""https://tree.opentreeoflife.org/opentree/ottol@114948"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"34","Harpalus","NA","Harpalus smaragdinus","c(""NCBITaxon:927778"", ""NCBI:927778"", ""GBIF:6097923"", ""https://tree.opentreeoflife.org/opentree/ottol@114948"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"35","Messor","NA","Messor","c(""NCBITaxon:81628"", ""NCBI:81628"", ""https://tree.opentreeoflife.org/opentree/ottol@289066"", ""GBIF:1316342"")","SFWO:0000062","microorganism","NA","onto:implicit"
"36","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"37","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000054","decomposer","NA","onto:implicit"
"38","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000055","detritivore","NA","onto:implicit"
"39","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000056","saprotroph","NA","onto:implicit"
"40","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","SFWO:0000062","microorganism","NA","onto:implicit"
"41","Messor","NA","Messor capitatus","c(""NCBITaxon:219786"", ""NCBI:219786"", ""https://tree.opentreeoflife.org/opentree/ottol@691936"", ""GBIF:1316432"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
