"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"78","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","SFWO:0000009","exudativore","NA","onto:implicit"
"79","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"80","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","SFWO:0000020","honeydew feeder","NA","onto:implicit"
"81","Apis","NA","Apis mellifera","c(""NCBITaxon:7460"", ""NCBI:7460"", ""https://tree.opentreeoflife.org/opentree/ottol@461645"", ""GBIF:1341976"")","SFWO:0000062","microorganism","NA","onto:implicit"
"82","Apis","NA","Apis","c(""NCBITaxon:7459"", ""NCBI:7459"", ""https://tree.opentreeoflife.org/opentree/ottol@52851"", ""GBIF:1334757"")","SFWO:0000062","microorganism","NA","onto:implicit"
"83","Apis","NA","Apis mellifera unicolor","c(""NCBITaxon:428024"", ""NCBI:428024"", ""GBIF:9515934"")","SFWO:0000062","microorganism","NA","onto:implicit"
"84","Apis","NA","Apis mellifera mellifera","c(""NCBITaxon:44477"", ""NCBI:44477"", ""https://tree.opentreeoflife.org/opentree/ottol@13206"", ""GBIF:7868270"")","SFWO:0000062","microorganism","NA","onto:implicit"
"85","Thomisus","NA","Thomisus","c(""NCBITaxon:486340"", ""NCBI:486340"", ""GBIF:2166053"", ""https://tree.opentreeoflife.org/opentree/ottol@477403"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"86","Thomisus","NA","Thomisus","c(""NCBITaxon:486340"", ""NCBI:486340"", ""GBIF:2166053"", ""https://tree.opentreeoflife.org/opentree/ottol@477403"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"87","Thomisus","NA","Thomisus citrinellus","c(""NCBITaxon:1647926"", ""NCBI:1647926"", ""https://tree.opentreeoflife.org/opentree/ottol@3549673"", ""GBIF:2166114"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
