"","queryName","queryId","matchName","matchId","trophicGroupId","trophicGroupName","reference","graph"
"1","Gibellulopsis","NA","Gibellulopsis","c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"2","Gibellulopsis","NA","Gibellulopsis","c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"3","Gibellulopsis","NA","Gibellulopsis","c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"4","Gibellulopsis","NA","Gibellulopsis","c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"5","Tylospora","NA","Tylospora","c(""NCBITaxon:84970"", ""IF:18702"", ""https://tree.opentreeoflife.org/opentree/ottol@485572"", ""NCBI:84970"", ""GBIF:2554300"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"6","Alternaria","NA","Alternaria","c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"7","Alternaria","NA","Alternaria","c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"8","Alternaria","NA","Alternaria","c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"9","Alternaria","NA","Alternaria","c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"10","Colletotrichum","NA","Colletotrichum","c(""NCBITaxon:5455"", ""IF:7737"", ""NCBI:5455"", ""https://tree.opentreeoflife.org/opentree/ottol@1085553"", ""GBIF:2563219"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"11","Colletotrichum","NA","Colletotrichum","c(""NCBITaxon:5455"", ""IF:7737"", ""NCBI:5455"", ""https://tree.opentreeoflife.org/opentree/ottol@1085553"", ""GBIF:2563219"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"12","Colletotrichum","NA","Colletotrichum","c(""NCBITaxon:5455"", ""IF:7737"", ""NCBI:5455"", ""https://tree.opentreeoflife.org/opentree/ottol@1085553"", ""GBIF:2563219"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"13","Colletotrichum","NA","Colletotrichum","c(""NCBITaxon:5455"", ""IF:7737"", ""NCBI:5455"", ""https://tree.opentreeoflife.org/opentree/ottol@1085553"", ""GBIF:2563219"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"14","Humicola","NA","Humicola","c(""NCBITaxon:5526"", ""IF:8566"", ""NCBI:5526"", ""https://tree.opentreeoflife.org/opentree/ottol@888944"", ""GBIF:2573531"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"15","Humicola","NA","Humicola","c(""NCBITaxon:5526"", ""IF:8566"", ""NCBI:5526"", ""https://tree.opentreeoflife.org/opentree/ottol@888944"", ""GBIF:2573531"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"16","Humicola","NA","Humicola","c(""NCBITaxon:5526"", ""IF:8566"", ""NCBI:5526"", ""https://tree.opentreeoflife.org/opentree/ottol@888944"", ""GBIF:2573531"")","SFWO:0000413","Fungi.wood_saprotrophs","NA","onto:implicit"
"17","Robillarda","NA","Robillarda","c(""NCBITaxon:5468"", ""IF:22470"", ""GBIF:2587821"", ""NCBI:5468"", ""https://tree.opentreeoflife.org/opentree/ottol@458361"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"18","Robillarda","NA","Robillarda","c(""NCBITaxon:5468"", ""IF:22470"", ""GBIF:2587821"", ""NCBI:5468"", ""https://tree.opentreeoflife.org/opentree/ottol@458361"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"19","Robillarda","NA","Robillarda","c(""NCBITaxon:5468"", ""IF:22470"", ""GBIF:2587821"", ""NCBI:5468"", ""https://tree.opentreeoflife.org/opentree/ottol@458361"")","SFWO:0000415","Fungi.litter_saprotrophs","NA","onto:implicit"
"20","Didymella","NA","Didymella","c(""NCBITaxon:55170"", ""IF:1548"", ""GBIF:2566782"", ""NCBI:55170"", ""https://tree.opentreeoflife.org/opentree/ottol@335005"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"21","Didymella","NA","Didymella","c(""NCBITaxon:55170"", ""IF:1548"", ""GBIF:2566782"", ""NCBI:55170"", ""https://tree.opentreeoflife.org/opentree/ottol@335005"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"22","Didymella","NA","Didymella","c(""NCBITaxon:55170"", ""IF:1548"", ""GBIF:2566782"", ""NCBI:55170"", ""https://tree.opentreeoflife.org/opentree/ottol@335005"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"23","Didymella","NA","Didymella","c(""NCBITaxon:55170"", ""IF:1548"", ""GBIF:2566782"", ""NCBI:55170"", ""https://tree.opentreeoflife.org/opentree/ottol@335005"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"24","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"25","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"26","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"27","Paraphoma","NA","Paraphoma","c(""NCBITaxon:798070"", ""IF:25835"", ""NCBI:798070"", ""GBIF:9373452"", ""https://tree.opentreeoflife.org/opentree/ottol@948553"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"28","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"29","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"30","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"31","Setophoma","NA","Setophoma","c(""NCBITaxon:798159"", ""IF:514658"", ""GBIF:8023907"", ""NCBI:798159"", ""https://tree.opentreeoflife.org/opentree/ottol@1070567"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"32","Annulohypoxylon","NA","Annulohypoxylon","c(""NCBITaxon:326606"", ""IF:500298"", ""GBIF:2576779"", ""https://tree.opentreeoflife.org/opentree/ottol@361730"", ""NCBI:326606"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"33","Annulohypoxylon","NA","Annulohypoxylon","c(""NCBITaxon:326606"", ""IF:500298"", ""GBIF:2576779"", ""https://tree.opentreeoflife.org/opentree/ottol@361730"", ""NCBI:326606"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"34","Annulohypoxylon","NA","Annulohypoxylon","c(""NCBITaxon:326606"", ""IF:500298"", ""GBIF:2576779"", ""https://tree.opentreeoflife.org/opentree/ottol@361730"", ""NCBI:326606"")","SFWO:0000413","Fungi.wood_saprotrophs","NA","onto:implicit"
"35","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"36","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"37","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"38","Stemphylium","NA","Stemphylium","c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"39","Daldinia","NA","Daldinia","c(""NCBITaxon:42360"", ""IF:1408"", ""GBIF:2576892"", ""NCBI:42360"", ""https://tree.opentreeoflife.org/opentree/ottol@183725"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"40","Daldinia","NA","Daldinia","c(""NCBITaxon:42360"", ""IF:1408"", ""GBIF:2576892"", ""NCBI:42360"", ""https://tree.opentreeoflife.org/opentree/ottol@183725"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"41","Daldinia","NA","Daldinia","c(""NCBITaxon:42360"", ""IF:1408"", ""GBIF:2576892"", ""NCBI:42360"", ""https://tree.opentreeoflife.org/opentree/ottol@183725"")","SFWO:0000413","Fungi.wood_saprotrophs","NA","onto:implicit"
"42","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"43","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"44","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"45","Dichotomophthora","NA","Dichotomophthora","c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"46","Darksidea","NA","Darksidea","c(""NCBITaxon:1621986"", ""IF:810760"", ""NCBI:1621986"", ""GBIF:7697489"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"47","Darksidea","NA","Darksidea","c(""NCBITaxon:1621986"", ""IF:810760"", ""NCBI:1621986"", ""GBIF:7697489"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"48","Darksidea","NA","Darksidea","c(""NCBITaxon:1621986"", ""IF:810760"", ""NCBI:1621986"", ""GBIF:7697489"")","SFWO:0000424","Fungi.endophytes","NA","onto:implicit"
"49","Ascobolus","NA","Ascobolus","c(""NCBITaxon:5190"", ""IF:346"", ""https://tree.opentreeoflife.org/opentree/ottol@306158"", ""GBIF:2569641"", ""NCBI:5190"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"50","Ascobolus","NA","Ascobolus","c(""NCBITaxon:5190"", ""IF:346"", ""https://tree.opentreeoflife.org/opentree/ottol@306158"", ""GBIF:2569641"", ""NCBI:5190"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"51","Ascobolus","NA","Ascobolus","c(""NCBITaxon:5190"", ""IF:346"", ""https://tree.opentreeoflife.org/opentree/ottol@306158"", ""GBIF:2569641"", ""NCBI:5190"")","SFWO:0000415","Fungi.litter_saprotrophs","NA","onto:implicit"
"52","Ascobolus","NA","Ascobolus stercorarius","c(""NCBITaxon:255055"", ""NCBI:255055"", ""GBIF:2595607"", ""https://tree.opentreeoflife.org/opentree/ottol@656132"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"53","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"54","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"55","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"56","Pestalotiopsis","NA","Pestalotiopsis","c(""NCBITaxon:37840"", ""IF:9272"", ""NCBI:37840"", ""https://tree.opentreeoflife.org/opentree/ottol@443192"", ""GBIF:2574855"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"57","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"58","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"59","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"60","Laetisaria","NA","Laetisaria","c(""NCBITaxon:228945"", ""IF:17900"", ""https://tree.opentreeoflife.org/opentree/ottol@173731"", ""GBIF:2555696"", ""NCBI:228945"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"61","Spegazzinia","NA","Spegazzinia","c(""NCBITaxon:227067"", ""IF:9963"", ""NCBI:227067"", ""GBIF:2591989"", ""https://tree.opentreeoflife.org/opentree/ottol@911168"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"62","Spegazzinia","NA","Spegazzinia","c(""NCBITaxon:227067"", ""IF:9963"", ""NCBI:227067"", ""GBIF:2591989"", ""https://tree.opentreeoflife.org/opentree/ottol@911168"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"63","Spegazzinia","NA","Spegazzinia","c(""NCBITaxon:227067"", ""IF:9963"", ""NCBI:227067"", ""GBIF:2591989"", ""https://tree.opentreeoflife.org/opentree/ottol@911168"")","SFWO:0000413","Fungi.wood_saprotrophs","NA","onto:implicit"
"64","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"65","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"66","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"67","Lectera","NA","Lectera","c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"68","Polyschema","NA","Polyschema","c(""NCBITaxon:439830"", ""IF:9506"", ""NCBI:439830"", ""GBIF:2591378"", ""https://tree.opentreeoflife.org/opentree/ottol@929038"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"69","Polyschema","NA","Polyschema","c(""NCBITaxon:439830"", ""IF:9506"", ""NCBI:439830"", ""GBIF:2591378"", ""https://tree.opentreeoflife.org/opentree/ottol@929038"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"70","Polyschema","NA","Polyschema","c(""NCBITaxon:439830"", ""IF:9506"", ""NCBI:439830"", ""GBIF:2591378"", ""https://tree.opentreeoflife.org/opentree/ottol@929038"")","SFWO:0000417","Fungi.soil_saprotrophs","NA","onto:implicit"
"71","Aureobasidium","NA","Aureobasidium","c(""NCBITaxon:5579"", ""IF:7297"", ""NCBI:5579"", ""GBIF:2574550"", ""https://tree.opentreeoflife.org/opentree/ottol@252445"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"72","Bartalinia","NA","Bartalinia","c(""NCBITaxon:162405"", ""IF:7327"", ""https://tree.opentreeoflife.org/opentree/ottol@442855"", ""GBIF:2574623"", ""NCBI:162405"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"73","Bartalinia","NA","Bartalinia","c(""NCBITaxon:162405"", ""IF:7327"", ""https://tree.opentreeoflife.org/opentree/ottol@442855"", ""GBIF:2574623"", ""NCBI:162405"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"74","Bartalinia","NA","Bartalinia","c(""NCBITaxon:162405"", ""IF:7327"", ""https://tree.opentreeoflife.org/opentree/ottol@442855"", ""GBIF:2574623"", ""NCBI:162405"")","SFWO:0000424","Fungi.endophytes","NA","onto:implicit"
"75","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"76","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"77","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"78","Nectriopsis","NA","Nectriopsis","c(""NCBITaxon:29865"", ""IF:3434"", ""GBIF:2561068"", ""https://tree.opentreeoflife.org/opentree/ottol@113468"", ""NCBI:29865"")","SFWO:0000422","Fungi.lichen_parasites","NA","onto:implicit"
"79","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"80","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"81","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"82","Drechslera","NA","Drechslera","c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"83","Metarhizium","NA","Metarhizium","c(""NCBITaxon:5529"", ""IF:8912"", ""GBIF:2562464"", ""https://tree.opentreeoflife.org/opentree/ottol@888947"", ""NCBI:5529"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"84","Metarhizium","NA","Metarhizium","c(""NCBITaxon:5529"", ""IF:8912"", ""GBIF:2562464"", ""https://tree.opentreeoflife.org/opentree/ottol@888947"", ""NCBI:5529"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"85","Pyrenochaetopsis","NA","Pyrenochaetopsis","c(""NCBITaxon:798144"", ""IF:514653"", ""NCBI:798144"", ""GBIF:8260521"", ""https://tree.opentreeoflife.org/opentree/ottol@494423"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"86","Pyrenochaetopsis","NA","Pyrenochaetopsis","c(""NCBITaxon:798144"", ""IF:514653"", ""NCBI:798144"", ""GBIF:8260521"", ""https://tree.opentreeoflife.org/opentree/ottol@494423"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"87","Pyrenochaetopsis","NA","Pyrenochaetopsis","c(""NCBITaxon:798144"", ""IF:514653"", ""NCBI:798144"", ""GBIF:8260521"", ""https://tree.opentreeoflife.org/opentree/ottol@494423"")","SFWO:0000424","Fungi.endophytes","NA","onto:implicit"
"88","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"89","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"90","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"91","Pseudopithomyces","NA","Pseudopithomyces","c(""NCBITaxon:1892769"", ""IF:551392"", ""GBIF:8209487"", ""NCBI:1892769"", ""https://tree.opentreeoflife.org/opentree/ottol@6377656"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"92","Talaromyces","NA","Talaromyces","c(""NCBITaxon:5094"", ""IF:5347"", ""GBIF:2598197"", ""NCBI:5094"", ""https://tree.opentreeoflife.org/opentree/ottol@70234"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"93","Talaromyces","NA","Talaromyces","c(""NCBITaxon:5094"", ""IF:5347"", ""GBIF:2598197"", ""NCBI:5094"", ""https://tree.opentreeoflife.org/opentree/ottol@70234"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"94","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"95","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"96","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"97","Semifissispora","NA","Semifissispora","c(""NCBITaxon:1769453"", ""IF:5000"", ""GBIF:2626464"", ""https://tree.opentreeoflife.org/opentree/ottol@4083594"", ""NCBI:1769453"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"98","Neodendryphiella","NA","Neodendryphiella","c(""NCBITaxon:2487056"", ""IF:824664"", ""GBIF:10294490"", ""https://tree.opentreeoflife.org/opentree/ottol@7513504"", ""NCBI:2487056"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"99","Neodendryphiella","NA","Neodendryphiella","c(""NCBITaxon:2487056"", ""IF:824664"", ""GBIF:10294490"", ""https://tree.opentreeoflife.org/opentree/ottol@7513504"", ""NCBI:2487056"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"100","Neodendryphiella","NA","Neodendryphiella","c(""NCBITaxon:2487056"", ""IF:824664"", ""GBIF:10294490"", ""https://tree.opentreeoflife.org/opentree/ottol@7513504"", ""NCBI:2487056"")","SFWO:0000415","Fungi.litter_saprotrophs","NA","onto:implicit"
"101","Acremonium","NA","Acremonium","c(""NCBITaxon:159075"", ""IF:7028"", ""NCBI:5043"", ""NCBI:159075"", ""NCBITaxon:5043"", ""https://tree.opentreeoflife.org/opentree/ottol@563116"", ""GBIF:2560451"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"102","Acremonium","NA","Acremonium","c(""NCBITaxon:159075"", ""IF:7028"", ""NCBI:5043"", ""NCBI:159075"", ""NCBITaxon:5043"", ""https://tree.opentreeoflife.org/opentree/ottol@563116"", ""GBIF:2560451"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"103","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000409","Fungi.pathotrophs","NA","onto:implicit"
"104","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"105","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000412","Fungi.symbiotrophs","NA","onto:implicit"
"106","Pseudocoleophoma","NA","Pseudocoleophoma","c(""NCBITaxon:1898458"", ""IF:811300"", ""NCBI:1898458"")","SFWO:0000418","Fungi.plant_pathogens","NA","onto:implicit"
"107","Clohesyomyces","NA","Clohesyomyces","c(""NCBITaxon:1231656"", ""IF:11448"", ""GBIF:2592476"", ""NCBI:1231656"", ""https://tree.opentreeoflife.org/opentree/ottol@591057"")","SFWO:0000410","Fungi.all","NA","onto:implicit"
"108","Clohesyomyces","NA","Clohesyomyces","c(""NCBITaxon:1231656"", ""IF:11448"", ""GBIF:2592476"", ""NCBI:1231656"", ""https://tree.opentreeoflife.org/opentree/ottol@591057"")","SFWO:0000411","Fungi.saprotrophs","NA","onto:implicit"
"109","Clohesyomyces","NA","Clohesyomyces","c(""NCBITaxon:1231656"", ""IF:11448"", ""GBIF:2592476"", ""NCBI:1231656"", ""https://tree.opentreeoflife.org/opentree/ottol@591057"")","SFWO:0000413","Fungi.wood_saprotrophs","NA","onto:implicit"
